"","X","value","nrTrObjectsPerClass","resizeSize","resizeMethod","thresholding","nrFeatures","featSelect","pca","Representation"
"351","svc",0.38636,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"352","qdc",0.80586,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"353","parzen",0.33606,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"354","bpxnc",0.48717,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"355","loglc",0.4103,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"356","knnc",0.35606,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"357","treec",NA,10,"10","nearest","true","50","featselp",0.8,"Pixels"
"358","svc",0.37232,10,"10","nearest","true","0","none",0,"Pixels"
"359","qdc",0.9,10,"10","nearest","true","0","none",0,"Pixels"
"360","parzen",0.32889,10,"10","nearest","true","0","none",0,"Pixels"
"361","bpxnc",0.58657,10,"10","nearest","true","0","none",0,"Pixels"
"362","loglc",0.81778,10,"10","nearest","true","0","none",0,"Pixels"
"363","knnc",0.33848,10,"10","nearest","true","0","none",0,"Pixels"
"364","treec",NA,10,"10","nearest","true","0","none",0,"Pixels"
"365","svc",0.3399,10,"16","bicubic","false","0","0",0,"Pixels"
"366","qdc",0.9,10,"16","bicubic","false","0","0",0,"Pixels"
"367","parzen",0.2696,10,"16","bicubic","false","0","0",0,"Pixels"
"368","bpxnc",0.49263,10,"16","bicubic","false","0","0",0,"Pixels"
"369","loglc",0.45596,10,"16","bicubic","false","0","0",0,"Pixels"
"370","knnc",0.2698,10,"16","bicubic","false","0","0",0,"Pixels"
"371","treec",NA,10,"16","bicubic","false","0","0",0,"Pixels"
"372","svc",0.27697,10,"16","bicubic","false","0","0",0.95,"Pixels"
"373","qdc",0.82636,10,"16","bicubic","false","0","0",0.95,"Pixels"
"374","parzen",0.30202,10,"16","bicubic","false","0","0",0.95,"Pixels"
"375","bpxnc",0.54707,10,"16","bicubic","false","0","0",0.95,"Pixels"
"376","loglc",0.36838,10,"16","bicubic","false","0","0",0.95,"Pixels"
"377","knnc",0.29818,10,"16","bicubic","false","0","0",0.95,"Pixels"
"378","treec",NA,10,"16","bicubic","false","0","0",0.95,"Pixels"
"379","svc",0.32929,10,"16","bicubic","false","0","0",0.8,"Pixels"
"380","qdc",0.66394,10,"16","bicubic","false","0","0",0.8,"Pixels"
"381","parzen",0.28808,10,"16","bicubic","false","0","0",0.8,"Pixels"
"382","bpxnc",0.36394,10,"16","bicubic","false","0","0",0.8,"Pixels"
"383","loglc",0.34222,10,"16","bicubic","false","0","0",0.8,"Pixels"
"384","knnc",0.29343,10,"16","bicubic","false","0","0",0.8,"Pixels"
"385","treec",NA,10,"16","bicubic","false","0","0",0.8,"Pixels"
"386","svc",0.37768,10,"16","bicubic","true","0","0",0,"Pixels"
"387","qdc",0.9,10,"16","bicubic","true","0","0",0,"Pixels"
"388","parzen",0.31879,10,"16","bicubic","true","0","0",0,"Pixels"
"389","bpxnc",0.56384,10,"16","bicubic","true","0","0",0,"Pixels"
"390","loglc",0.39202,10,"16","bicubic","true","0","0",0,"Pixels"
"391","knnc",0.31949,10,"16","bicubic","true","0","0",0,"Pixels"
"392","treec",NA,10,"16","bicubic","true","0","0",0,"Pixels"
"393","svc",0.27283,10,"16","bicubic","true","0","0",0.95,"Pixels"
"394","qdc",0.9,10,"16","bicubic","true","0","0",0.95,"Pixels"
"395","parzen",0.35848,10,"16","bicubic","true","0","0",0.95,"Pixels"
"396","bpxnc",0.62485,10,"16","bicubic","true","0","0",0.95,"Pixels"
"397","loglc",0.36202,10,"16","bicubic","true","0","0",0.95,"Pixels"
"398","knnc",0.35111,10,"16","bicubic","true","0","0",0.95,"Pixels"
"399","treec",NA,10,"16","bicubic","true","0","0",0.95,"Pixels"
"400","svc",0.28646,10,"16","bicubic","true","0","0",0.8,"Pixels"
"401","qdc",0.80879,10,"16","bicubic","true","0","0",0.8,"Pixels"
"402","parzen",0.33182,10,"16","bicubic","true","0","0",0.8,"Pixels"
"403","bpxnc",0.46596,10,"16","bicubic","true","0","0",0.8,"Pixels"
"404","loglc",0.32414,10,"16","bicubic","true","0","0",0.8,"Pixels"
"405","knnc",0.33232,10,"16","bicubic","true","0","0",0.8,"Pixels"
"406","treec",NA,10,"16","bicubic","true","0","0",0.8,"Pixels"
"407","svc",0.27717,10,"16","bilinear","false","0","0",0,"Pixels"
"408","qdc",0.9,10,"16","bilinear","false","0","0",0,"Pixels"
"409","parzen",0.27232,10,"16","bilinear","false","0","0",0,"Pixels"
"410","bpxnc",0.49586,10,"16","bilinear","false","0","0",0,"Pixels"
"411","loglc",0.44303,10,"16","bilinear","false","0","0",0,"Pixels"
"412","knnc",0.27263,10,"16","bilinear","false","0","0",0,"Pixels"
"413","treec",NA,10,"16","bilinear","false","0","0",0,"Pixels"
"414","svc",0.23081,10,"16","bilinear","false","0","0",0.95,"Pixels"
"415","qdc",0.84838,10,"16","bilinear","false","0","0",0.95,"Pixels"
"416","parzen",0.28384,10,"16","bilinear","false","0","0",0.95,"Pixels"
"417","bpxnc",0.48394,10,"16","bilinear","false","0","0",0.95,"Pixels"
"418","loglc",0.32313,10,"16","bilinear","false","0","0",0.95,"Pixels"
"419","knnc",0.29778,10,"16","bilinear","false","0","0",0.95,"Pixels"
"420","treec",NA,10,"16","bilinear","false","0","0",0.95,"Pixels"
"421","svc",0.26929,10,"16","bilinear","false","0","0",0.8,"Pixels"
"422","qdc",0.72475,10,"16","bilinear","false","0","0",0.8,"Pixels"
"423","parzen",0.2798,10,"16","bilinear","false","0","0",0.8,"Pixels"
"424","bpxnc",0.38889,10,"16","bilinear","false","0","0",0.8,"Pixels"
"425","loglc",0.29455,10,"16","bilinear","false","0","0",0.8,"Pixels"
"426","knnc",0.30343,10,"16","bilinear","false","0","0",0.8,"Pixels"
"427","treec",NA,10,"16","bilinear","false","0","0",0.8,"Pixels"
"428","svc",0.35535,10,"16","bilinear","true","0","0",0,"Pixels"
"429","qdc",0.9,10,"16","bilinear","true","0","0",0,"Pixels"
"430","parzen",0.27677,10,"16","bilinear","true","0","0",0,"Pixels"
"431","bpxnc",0.45505,10,"16","bilinear","true","0","0",0,"Pixels"
"432","loglc",0.3998,10,"16","bilinear","true","0","0",0,"Pixels"
"433","knnc",0.28253,10,"16","bilinear","true","0","0",0,"Pixels"
"434","treec",NA,10,"16","bilinear","true","0","0",0,"Pixels"
"435","svc",0.28364,10,"16","bilinear","true","0","0",0.95,"Pixels"
"436","qdc",0.9,10,"16","bilinear","true","0","0",0.95,"Pixels"
"437","parzen",0.31657,10,"16","bilinear","true","0","0",0.95,"Pixels"
"438","bpxnc",0.59828,10,"16","bilinear","true","0","0",0.95,"Pixels"
"439","loglc",0.35384,10,"16","bilinear","true","0","0",0.95,"Pixels"
"440","knnc",0.3104,10,"16","bilinear","true","0","0",0.95,"Pixels"
"441","treec",NA,10,"16","bilinear","true","0","0",0.95,"Pixels"
"442","svc",0.29838,10,"16","bilinear","true","0","0",0.8,"Pixels"
"443","qdc",0.77525,10,"16","bilinear","true","0","0",0.8,"Pixels"
"444","parzen",0.2902,10,"16","bilinear","true","0","0",0.8,"Pixels"
"445","bpxnc",0.45727,10,"16","bilinear","true","0","0",0.8,"Pixels"
"446","loglc",0.33566,10,"16","bilinear","true","0","0",0.8,"Pixels"
"447","knnc",0.29313,10,"16","bilinear","true","0","0",0.8,"Pixels"
"448","treec",NA,10,"16","bilinear","true","0","0",0.8,"Pixels"
"449","svc",0.76646,10,"16","box","false","5","featselp",0,"Pixels"
"450","qdc",0.89717,10,"16","box","false","5","featselp",0,"Pixels"
"451","parzen",0.55939,10,"16","box","false","5","featselp",0,"Pixels"
"452","bpxnc",0.61545,10,"16","box","false","5","featselp",0,"Pixels"
"453","loglc",0.53394,10,"16","box","false","5","featselp",0,"Pixels"
"454","knnc",0.60081,10,"16","box","false","5","featselp",0,"Pixels"
"455","treec",NA,10,"16","box","false","5","featselp",0,"Pixels"
"456","svc",0.69859,10,"16","box","false","5","featselp",0.95,"Pixels"
"457","qdc",0.89717,10,"16","box","false","5","featselp",0.95,"Pixels"
"458","parzen",0.55788,10,"16","box","false","5","featselp",0.95,"Pixels"
"459","bpxnc",0.60636,10,"16","box","false","5","featselp",0.95,"Pixels"
"460","loglc",0.53394,10,"16","box","false","5","featselp",0.95,"Pixels"
"461","knnc",0.60091,10,"16","box","false","5","featselp",0.95,"Pixels"
"462","treec",NA,10,"16","box","false","5","featselp",0.95,"Pixels"
"463","svc",0.71081,10,"16","box","false","5","featselp",0.8,"Pixels"
"464","qdc",0.89707,10,"16","box","false","5","featselp",0.8,"Pixels"
"465","parzen",0.56838,10,"16","box","false","5","featselp",0.8,"Pixels"
"466","bpxnc",0.59818,10,"16","box","false","5","featselp",0.8,"Pixels"
"467","loglc",0.53747,10,"16","box","false","5","featselp",0.8,"Pixels"
"468","knnc",0.59636,10,"16","box","false","5","featselp",0.8,"Pixels"
"469","treec",NA,10,"16","box","false","5","featselp",0.8,"Pixels"
"470","svc",0.38101,10,"16","box","false","20","featselp",0,"Pixels"
"471","qdc",0.63263,10,"16","box","false","20","featselp",0,"Pixels"
"472","parzen",0.30293,10,"16","box","false","20","featselp",0,"Pixels"
"473","bpxnc",0.39071,10,"16","box","false","20","featselp",0,"Pixels"
"474","loglc",0.36919,10,"16","box","false","20","featselp",0,"Pixels"
"475","knnc",0.31485,10,"16","box","false","20","featselp",0,"Pixels"
"476","treec",NA,10,"16","box","false","20","featselp",0,"Pixels"
"477","svc",0.31364,10,"16","box","false","20","featselp",0.95,"Pixels"
"478","qdc",0.61354,10,"16","box","false","20","featselp",0.95,"Pixels"
"479","parzen",0.30465,10,"16","box","false","20","featselp",0.95,"Pixels"
"480","bpxnc",0.53576,10,"16","box","false","20","featselp",0.95,"Pixels"
"481","loglc",0.41424,10,"16","box","false","20","featselp",0.95,"Pixels"
"482","knnc",0.32596,10,"16","box","false","20","featselp",0.95,"Pixels"
"483","treec",NA,10,"16","box","false","20","featselp",0.95,"Pixels"
"484","svc",0.37616,10,"16","box","false","20","featselp",0.8,"Pixels"
"485","qdc",0.51232,10,"16","box","false","20","featselp",0.8,"Pixels"
"486","parzen",0.31889,10,"16","box","false","20","featselp",0.8,"Pixels"
"487","bpxnc",0.38505,10,"16","box","false","20","featselp",0.8,"Pixels"
"488","loglc",0.39323,10,"16","box","false","20","featselp",0.8,"Pixels"
"489","knnc",0.33768,10,"16","box","false","20","featselp",0.8,"Pixels"
"490","treec",NA,10,"16","box","false","20","featselp",0.8,"Pixels"
"491","svc",0.37909,10,"16","box","false","50","featselp",0,"Pixels"
"492","qdc",0.87556,10,"16","box","false","50","featselp",0,"Pixels"
"493","parzen",0.2897,10,"16","box","false","50","featselp",0,"Pixels"
"494","bpxnc",0.45596,10,"16","box","false","50","featselp",0,"Pixels"
"495","loglc",0.48394,10,"16","box","false","50","featselp",0,"Pixels"
"496","knnc",0.29455,10,"16","box","false","50","featselp",0,"Pixels"
"497","treec",NA,10,"16","box","false","50","featselp",0,"Pixels"
"498","svc",0.29667,10,"16","box","false","50","featselp",0.95,"Pixels"
"499","qdc",0.83545,10,"16","box","false","50","featselp",0.95,"Pixels"
"500","parzen",0.29,10,"16","box","false","50","featselp",0.95,"Pixels"
"501","bpxnc",0.53949,10,"16","box","false","50","featselp",0.95,"Pixels"
"502","loglc",0.38475,10,"16","box","false","50","featselp",0.95,"Pixels"
"503","knnc",0.30788,10,"16","box","false","50","featselp",0.95,"Pixels"
"504","treec",NA,10,"16","box","false","50","featselp",0.95,"Pixels"
"505","svc",0.31556,10,"16","box","false","50","featselp",0.8,"Pixels"
"506","qdc",0.67747,10,"16","box","false","50","featselp",0.8,"Pixels"
"507","parzen",0.28242,10,"16","box","false","50","featselp",0.8,"Pixels"
"508","bpxnc",0.37545,10,"16","box","false","50","featselp",0.8,"Pixels"
"509","loglc",0.45525,10,"16","box","false","50","featselp",0.8,"Pixels"
"510","knnc",0.30192,10,"16","box","false","50","featselp",0.8,"Pixels"
"511","treec",NA,10,"16","box","false","50","featselp",0.8,"Pixels"
"512","svc",0.30283,10,"16","box","false","0","none",0,"Pixels"
"513","qdc",0.9,10,"16","box","false","0","none",0,"Pixels"
"514","parzen",0.24859,10,"16","box","false","0","none",0,"Pixels"
"515","bpxnc",0.53081,10,"16","box","false","0","none",0,"Pixels"
"516","loglc",0.39788,10,"16","box","false","0","none",0,"Pixels"
"517","knnc",0.24949,10,"16","box","false","0","none",0,"Pixels"
"518","treec",NA,10,"16","box","false","0","none",0,"Pixels"
"519","svc",0.71616,10,"16","box","true","5","featselp",0,"Pixels"
"520","qdc",0.9,10,"16","box","true","5","featselp",0,"Pixels"
"521","parzen",0.58687,10,"16","box","true","5","featselp",0,"Pixels"
"522","bpxnc",0.59455,10,"16","box","true","5","featselp",0,"Pixels"
"523","loglc",0.59354,10,"16","box","true","5","featselp",0,"Pixels"
"524","knnc",0.61586,10,"16","box","true","5","featselp",0,"Pixels"
"525","treec",NA,10,"16","box","true","5","featselp",0,"Pixels"
"526","svc",0.72253,10,"16","box","true","5","featselp",0.95,"Pixels"
"527","qdc",0.9,10,"16","box","true","5","featselp",0.95,"Pixels"
"528","parzen",0.58667,10,"16","box","true","5","featselp",0.95,"Pixels"
"529","bpxnc",0.59354,10,"16","box","true","5","featselp",0.95,"Pixels"
"530","loglc",0.59354,10,"16","box","true","5","featselp",0.95,"Pixels"
"531","knnc",0.6202,10,"16","box","true","5","featselp",0.95,"Pixels"
"532","treec",NA,10,"16","box","true","5","featselp",0.95,"Pixels"
"533","svc",0.76859,10,"16","box","true","5","featselp",0.8,"Pixels"
"534","qdc",0.9,10,"16","box","true","5","featselp",0.8,"Pixels"
"535","parzen",0.5901,10,"16","box","true","5","featselp",0.8,"Pixels"
"536","bpxnc",0.64444,10,"16","box","true","5","featselp",0.8,"Pixels"
"537","loglc",0.5997,10,"16","box","true","5","featselp",0.8,"Pixels"
"538","knnc",0.68515,10,"16","box","true","5","featselp",0.8,"Pixels"
"539","treec",NA,10,"16","box","true","5","featselp",0.8,"Pixels"
"540","svc",0.41202,10,"16","box","true","20","featselp",0,"Pixels"
"541","qdc",0.8204,10,"16","box","true","20","featselp",0,"Pixels"
"542","parzen",0.36071,10,"16","box","true","20","featselp",0,"Pixels"
"543","bpxnc",0.4699,10,"16","box","true","20","featselp",0,"Pixels"
"544","loglc",0.49192,10,"16","box","true","20","featselp",0,"Pixels"
"545","knnc",0.40273,10,"16","box","true","20","featselp",0,"Pixels"
"546","treec",NA,10,"16","box","true","20","featselp",0,"Pixels"
"547","svc",0.40828,10,"16","box","true","20","featselp",0.95,"Pixels"
"548","qdc",0.78263,10,"16","box","true","20","featselp",0.95,"Pixels"
"549","parzen",0.35212,10,"16","box","true","20","featselp",0.95,"Pixels"
"550","bpxnc",0.47333,10,"16","box","true","20","featselp",0.95,"Pixels"
"551","loglc",0.46182,10,"16","box","true","20","featselp",0.95,"Pixels"
"552","knnc",0.38162,10,"16","box","true","20","featselp",0.95,"Pixels"
"553","treec",NA,10,"16","box","true","20","featselp",0.95,"Pixels"
"554","svc",0.40071,10,"16","box","true","20","featselp",0.8,"Pixels"
"555","qdc",0.68586,10,"16","box","true","20","featselp",0.8,"Pixels"
"556","parzen",0.36323,10,"16","box","true","20","featselp",0.8,"Pixels"
"557","bpxnc",0.49495,10,"16","box","true","20","featselp",0.8,"Pixels"
"558","loglc",0.49202,10,"16","box","true","20","featselp",0.8,"Pixels"
"559","knnc",0.39101,10,"16","box","true","20","featselp",0.8,"Pixels"
"560","treec",NA,10,"16","box","true","20","featselp",0.8,"Pixels"
"561","svc",0.43434,10,"16","box","true","50","featselp",0,"Pixels"
"562","qdc",0.82414,10,"16","box","true","50","featselp",0,"Pixels"
"563","parzen",0.35162,10,"16","box","true","50","featselp",0,"Pixels"
"564","bpxnc",0.55798,10,"16","box","true","50","featselp",0,"Pixels"
"565","loglc",0.56566,10,"16","box","true","50","featselp",0,"Pixels"
"566","knnc",0.36707,10,"16","box","true","50","featselp",0,"Pixels"
"567","treec",NA,10,"16","box","true","50","featselp",0,"Pixels"
"568","svc",0.37333,10,"16","box","true","50","featselp",0.95,"Pixels"
"569","qdc",0.77939,10,"16","box","true","50","featselp",0.95,"Pixels"
"570","parzen",0.35283,10,"16","box","true","50","featselp",0.95,"Pixels"
"571","bpxnc",0.57364,10,"16","box","true","50","featselp",0.95,"Pixels"
"572","loglc",0.46465,10,"16","box","true","50","featselp",0.95,"Pixels"
"573","knnc",0.36051,10,"16","box","true","50","featselp",0.95,"Pixels"
"574","treec",NA,10,"16","box","true","50","featselp",0.95,"Pixels"
"575","svc",0.36838,10,"16","box","true","50","featselp",0.8,"Pixels"
"576","qdc",0.67697,10,"16","box","true","50","featselp",0.8,"Pixels"
"577","parzen",0.33919,10,"16","box","true","50","featselp",0.8,"Pixels"
"578","bpxnc",0.46758,10,"16","box","true","50","featselp",0.8,"Pixels"
"579","loglc",0.39525,10,"16","box","true","50","featselp",0.8,"Pixels"
"580","knnc",0.36101,10,"16","box","true","50","featselp",0.8,"Pixels"
"581","treec",NA,10,"16","box","true","50","featselp",0.8,"Pixels"
"582","svc",0.40444,10,"16","box","true","0","none",0,"Pixels"
"583","qdc",0.9,10,"16","box","true","0","none",0,"Pixels"
"584","parzen",0.32141,10,"16","box","true","0","none",0,"Pixels"
"585","bpxnc",0.51152,10,"16","box","true","0","none",0,"Pixels"
"586","loglc",0.41818,10,"16","box","true","0","none",0,"Pixels"
"587","knnc",0.32626,10,"16","box","true","0","none",0,"Pixels"
"588","treec",NA,10,"16","box","true","0","none",0,"Pixels"
"589","svc",0.74152,10,"16","nearest","false","5","featselp",0,"Pixels"
"590","qdc",0.9,10,"16","nearest","false","5","featselp",0,"Pixels"
"591","parzen",0.61485,10,"16","nearest","false","5","featselp",0,"Pixels"
"592","bpxnc",0.60768,10,"16","nearest","false","5","featselp",0,"Pixels"
"593","loglc",0.61404,10,"16","nearest","false","5","featselp",0,"Pixels"
"594","knnc",0.73242,10,"16","nearest","false","5","featselp",0,"Pixels"
"595","treec",NA,10,"16","nearest","false","5","featselp",0,"Pixels"
"596","svc",0.70232,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"597","qdc",0.9,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"598","parzen",0.61172,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"599","bpxnc",0.64172,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"600","loglc",0.61404,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"601","knnc",0.6503,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"602","treec",NA,10,"16","nearest","false","5","featselp",0.95,"Pixels"
"603","svc",0.65374,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"604","qdc",0.9,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"605","parzen",0.61455,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"606","bpxnc",0.6399,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"607","loglc",0.61364,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"608","knnc",0.65152,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"609","treec",NA,10,"16","nearest","false","5","featselp",0.8,"Pixels"
"610","svc",0.45646,10,"16","nearest","false","20","featselp",0,"Pixels"
"611","qdc",0.75172,10,"16","nearest","false","20","featselp",0,"Pixels"
"612","parzen",0.38596,10,"16","nearest","false","20","featselp",0,"Pixels"
"613","bpxnc",0.59222,10,"16","nearest","false","20","featselp",0,"Pixels"
"614","loglc",0.50556,10,"16","nearest","false","20","featselp",0,"Pixels"
"615","knnc",0.41939,10,"16","nearest","false","20","featselp",0,"Pixels"
"616","treec",NA,10,"16","nearest","false","20","featselp",0,"Pixels"
"617","svc",0.35566,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"618","qdc",0.6997,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"619","parzen",0.36495,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"620","bpxnc",0.52283,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"621","loglc",0.56525,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"622","knnc",0.40576,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"623","treec",NA,10,"16","nearest","false","20","featselp",0.95,"Pixels"
"624","svc",0.38273,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"625","qdc",0.6004,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"626","parzen",0.3697,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"627","bpxnc",0.50949,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"628","loglc",0.43061,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"629","knnc",0.41495,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"630","treec",NA,10,"16","nearest","false","20","featselp",0.8,"Pixels"
"631","svc",0.38141,10,"16","nearest","false","50","featselp",0,"Pixels"
"632","qdc",0.80303,10,"16","nearest","false","50","featselp",0,"Pixels"
"633","parzen",0.33313,10,"16","nearest","false","50","featselp",0,"Pixels"
"634","bpxnc",0.59182,10,"16","nearest","false","50","featselp",0,"Pixels"
"635","loglc",0.51798,10,"16","nearest","false","50","featselp",0,"Pixels"
"636","knnc",0.39768,10,"16","nearest","false","50","featselp",0,"Pixels"
"637","treec",NA,10,"16","nearest","false","50","featselp",0,"Pixels"
"638","svc",0.35434,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"639","qdc",0.85556,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"640","parzen",0.35586,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"641","bpxnc",0.52303,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"642","loglc",0.44636,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"643","knnc",0.39828,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"644","treec",NA,10,"16","nearest","false","50","featselp",0.95,"Pixels"
"645","svc",0.40525,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"646","qdc",0.69828,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"647","parzen",0.34707,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"648","bpxnc",0.42778,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"649","loglc",0.45465,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"650","knnc",0.34616,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"651","treec",NA,10,"16","nearest","false","50","featselp",0.8,"Pixels"
"652","svc",0.40051,10,"16","nearest","false","0","none",0,"Pixels"
"653","qdc",0.9,10,"16","nearest","false","0","none",0,"Pixels"
"654","parzen",0.31697,10,"16","nearest","false","0","none",0,"Pixels"
"655","bpxnc",0.54505,10,"16","nearest","false","0","none",0,"Pixels"
"656","loglc",0.41859,10,"16","nearest","false","0","none",0,"Pixels"
"657","knnc",0.31909,10,"16","nearest","false","0","none",0,"Pixels"
"658","treec",NA,10,"16","nearest","false","0","none",0,"Pixels"
"659","svc",0.6903,10,"16","nearest","true","5","featselp",0,"Pixels"
"660","qdc",0.9,10,"16","nearest","true","5","featselp",0,"Pixels"
"661","parzen",0.60606,10,"16","nearest","true","5","featselp",0,"Pixels"
"662","bpxnc",0.6102,10,"16","nearest","true","5","featselp",0,"Pixels"
"663","loglc",0.58465,10,"16","nearest","true","5","featselp",0,"Pixels"
"664","knnc",0.63394,10,"16","nearest","true","5","featselp",0,"Pixels"
"665","treec",NA,10,"16","nearest","true","5","featselp",0,"Pixels"
"666","svc",0.71333,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"667","qdc",0.9,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"668","parzen",0.61101,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"669","bpxnc",0.62293,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"670","loglc",0.58465,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"671","knnc",0.6202,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"672","treec",NA,10,"16","nearest","true","5","featselp",0.95,"Pixels"
"673","svc",0.72061,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"674","qdc",0.9,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"675","parzen",0.61657,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"676","bpxnc",0.61879,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"677","loglc",0.58545,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"678","knnc",0.69333,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"679","treec",NA,10,"16","nearest","true","5","featselp",0.8,"Pixels"
"680","svc",0.49626,10,"16","nearest","true","20","featselp",0,"Pixels"
"681","qdc",0.86414,10,"16","nearest","true","20","featselp",0,"Pixels"
"682","parzen",0.39162,10,"16","nearest","true","20","featselp",0,"Pixels"
"683","bpxnc",0.5497,10,"16","nearest","true","20","featselp",0,"Pixels"
"684","loglc",0.52192,10,"16","nearest","true","20","featselp",0,"Pixels"
"685","knnc",0.4497,10,"16","nearest","true","20","featselp",0,"Pixels"
"686","treec",NA,10,"16","nearest","true","20","featselp",0,"Pixels"
"687","svc",0.40566,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"688","qdc",0.82141,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"689","parzen",0.37444,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"690","bpxnc",0.57859,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"691","loglc",0.4796,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"692","knnc",0.41141,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"693","treec",NA,10,"16","nearest","true","20","featselp",0.95,"Pixels"
"694","svc",0.43,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"695","qdc",0.61677,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"696","parzen",0.38152,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"697","bpxnc",0.48333,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"698","loglc",0.47657,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"699","knnc",0.41626,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"700","treec",NA,10,"16","nearest","true","20","featselp",0.8,"Pixels"
"701","svc",0.40222,10,"16","nearest","true","50","featselp",0,"Pixels"
